date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:06:14	214451/214451	---M--	200	added ('OK')	image/jpeg	etag:%22c304572fe5362a2264223de7a7538b6e%22	http://product.hstatic.net/1000304367/product/0a5a4807_aac8ca54158a494f832f35f4c2d3522a_1024x1024.jpg	C:/website%20httrack/https___www.olv.vn_/product.hstatic.net/1000304367/product/0a5a4807_aac8ca54158a494f832f35f4c2d3522a_1024x1024.jpg	(from https://www.olv.vn/collections/the-new-essentials)
19:06:17	167538/167538	---MCZ	200	added ('OK')	text/html	etag:W/%2283be81b31fbf4c25ade900e59a2ca17c%22	https://www.olv.vn/products/ao-finn-lace-combined-top	C:/website%20httrack/https___www.olv.vn_/www.olv.vn/products/ao-finn-lace-combined-top.html	(from https://www.olv.vn/collections/olv-feminist-7)
19:06:20	163758/163758	---M--	200	added ('OK')	image/jpeg	etag:%2277a390734d3c08605745049467cff2e4%22	http://product.hstatic.net/1000304367/product/0a5a3745_66cb552bed384d08b7e66fc3a592961c_1024x1024.jpg	C:/website%20httrack/https___www.olv.vn_/product.hstatic.net/1000304367/product/0a5a3745_66cb552bed384d08b7e66fc3a592961c_1024x1024.jpg	(from https://www.olv.vn/collections/the-new-essentials)
19:06:24	167535/167535	---MCZ	200	added ('OK')	text/html	etag:W/%22d81292b15a7e41ccbbbe8deea5495d1f%22	https://www.olv.vn/collections/olv-feminist-7/products/ao-finn-lace-combined-top	C:/website%20httrack/https___www.olv.vn_/www.olv.vn/collections/olv-feminist-7/products/ao-finn-lace-combined-top.html	(from https://www.olv.vn/collections/olv-feminist-7)
19:06:28	167859/167859	---MCZ	200	added ('OK')	text/html	etag:W/%2204204c4128cc4f20a5f809a71d5bf166%22	https://www.olv.vn/products/ao-liv-lace-top	C:/website%20httrack/https___www.olv.vn_/www.olv.vn/products/ao-liv-lace-top.html	(from https://www.olv.vn/collections/olv-feminist-7)
19:06:28	229126/229126	---M--	200	added ('OK')	image/jpeg	etag:%22737eedf6f6f9136ff7c170d23901c91a%22	http://product.hstatic.net/1000304367/product/0a5a3719_76dcf41612734e7d8b8b60fe789ce387_1024x1024.jpg	C:/website%20httrack/https___www.olv.vn_/product.hstatic.net/1000304367/product/0a5a3719_76dcf41612734e7d8b8b60fe789ce387_1024x1024.jpg	(from https://www.olv.vn/collections/the-new-essentials)
19:06:35	120245/120245	---M--	200	added ('OK')	image/jpeg	etag:%2287de85ffb651a5620c8325c9cad0ec58%22	http://product.hstatic.net/1000304367/product/olv2412211761_41edc5dc0cc84ef59ac0ad2839ac860a_1024x1024.jpg	C:/website%20httrack/https___www.olv.vn_/product.hstatic.net/1000304367/product/olv2412211761_41edc5dc0cc84ef59ac0ad2839ac860a_1024x1024.jpg	(from https://www.olv.vn/collections/olv-feminist-7)
19:06:38	119365/119365	---M--	200	added ('OK')	image/jpeg	etag:%22820c04a3c095033df619c5f7e4406637%22	http://product.hstatic.net/1000304367/product/olv2412211728_bfa9882b1e6d4ebbabf21b7b5c4be2b0_1024x1024.jpg	C:/website%20httrack/https___www.olv.vn_/product.hstatic.net/1000304367/product/olv2412211728_bfa9882b1e6d4ebbabf21b7b5c4be2b0_1024x1024.jpg	(from https://www.olv.vn/collections/olv-feminist-7)
19:06:38	167856/167856	---MCZ	200	added ('OK')	text/html	etag:W/%22776e0fcfffb943678452d6924fe55c01%22	https://www.olv.vn/collections/olv-feminist-7/products/ao-liv-lace-top	C:/website%20httrack/https___www.olv.vn_/www.olv.vn/collections/olv-feminist-7/products/ao-liv-lace-top.html	(from https://www.olv.vn/collections/olv-feminist-7)
19:06:43	167953/167953	---MCZ	200	added ('OK')	text/html	etag:W/%229b0be91c7663485a9c291725851a9ef5%22	https://www.olv.vn/collections/olv-feminist-7/products/azurine-lace-combined-dress	C:/website%20httrack/https___www.olv.vn_/www.olv.vn/collections/olv-feminist-7/products/azurine-lace-combined-dress.html	(from https://www.olv.vn/collections/olv-feminist-7)
19:06:43	168740/168740	---MCZ	200	added ('OK')	text/html	etag:W/%220c64bda1edc34169b6f03f11866bad80%22	https://www.olv.vn/collections/olv-feminist-7/products/bela-lace-combined-dress	C:/website%20httrack/https___www.olv.vn_/www.olv.vn/collections/olv-feminist-7/products/bela-lace-combined-dress.html	(from https://www.olv.vn/collections/olv-feminist-7)
19:06:47	99709/99709	---M--	200	added ('OK')	image/jpeg	etag:%2288fd89431bf917150338963a63d41a41%22	http://product.hstatic.net/1000304367/product/olv2412211368_c1578757a212406cbab2d67ed4c6c838_1024x1024.jpg	C:/website%20httrack/https___www.olv.vn_/product.hstatic.net/1000304367/product/olv2412211368_c1578757a212406cbab2d67ed4c6c838_1024x1024.jpg	(from https://www.olv.vn/collections/olv-feminist-7)
19:06:47	168538/168538	---MCZ	200	added ('OK')	text/html	etag:W/%22f994ff6fa2684e9795f0a64860edc993%22	https://www.olv.vn/collections/olv-feminist-7/products/breccia-dress	C:/website%20httrack/https___www.olv.vn_/www.olv.vn/collections/olv-feminist-7/products/breccia-dress.html	(from https://www.olv.vn/collections/olv-feminist-7)
19:06:47	168542/168542	---MCZ	200	added ('OK')	text/html	etag:W/%2235a2a3e3983e4353ba8bb4aefbd89d3c%22	https://www.olv.vn/collections/olv-feminist-7/products/candace-dress	C:/website%20httrack/https___www.olv.vn_/www.olv.vn/collections/olv-feminist-7/products/candace-dress.html	(from https://www.olv.vn/collections/olv-feminist-7)
19:06:48	116378/116378	---M--	200	added ('OK')	image/jpeg	etag:%22a94f05b0f45d8a290d603ecbd6c69080%22	http://product.hstatic.net/1000304367/product/olv2412211327_fdd8317610cb46a9b2d74c330b9529dc_1024x1024.jpg	C:/website%20httrack/https___www.olv.vn_/product.hstatic.net/1000304367/product/olv2412211327_fdd8317610cb46a9b2d74c330b9529dc_1024x1024.jpg	(from https://www.olv.vn/collections/olv-feminist-7)
19:06:48	167526/167526	---MCZ	200	added ('OK')	text/html	etag:W/%22910095fe605341409efe5c1ba1299c0f%22	https://www.olv.vn/collections/olv-feminist-7/products/chan-vay-liv-lace-skirt	C:/website%20httrack/https___www.olv.vn_/www.olv.vn/collections/olv-feminist-7/products/chan-vay-liv-lace-skirt.html	(from https://www.olv.vn/collections/olv-feminist-7)
19:06:52	168641/168641	---MCZ	200	added ('OK')	text/html	etag:W/%226c50147012e94839b0fa1f5f32d4e45b%22	https://www.olv.vn/products/dove-straps-dress	C:/website%20httrack/https___www.olv.vn_/www.olv.vn/products/dove-straps-dress.html	(from https://www.olv.vn/collections/olv-feminist-7)
19:06:55	168638/168638	---MCZ	200	added ('OK')	text/html	etag:W/%225ae9d891bb45486a94525deb20cb762d%22	https://www.olv.vn/collections/olv-feminist-7/products/dove-straps-dress	C:/website%20httrack/https___www.olv.vn_/www.olv.vn/collections/olv-feminist-7/products/dove-straps-dress.html	(from https://www.olv.vn/collections/olv-feminist-7)
